Tracking ID,Tracking Date,Store Number,Product Description,Promotions,Total Sales
3017099,8/25/17,14,DAIRY,5,483
3017100,8/25/17,14,DELI,44,131
3017101,8/25/17,14,EGGS,1,41
3017102,8/25/17,14,FROZEN FOODS,1,13
3017103,8/25/17,14,GROCERY I,52,1907
3017106,8/25/17,14,HOME AND KITCHEN I,0,8
3017112,8/25/17,14,LINGERIE,0,5
3017113,8/25/17,14,LIQUOR WINE BEER,0,7
3017115,8/25/17,14,MEATS,0,381.589
3017116,8/25/17,14,PERSONAL CARE,11,194
3017119,8/25/17,14,POULTRY,7,86.333
3017120,8/25/17,14,PREPARED FOODS,0,38
3017121,8/25/17,14,PRODUCE,2,479.677
3017124,8/25/17,15,AUTOMOTIVE,0,8
3017126,8/25/17,15,BEAUTY,0,1
3017127,8/25/17,15,BEVERAGES,22,612
3017129,8/25/17,15,BREAD/BAKERY,3,199
3017130,8/25/17,15,CELEBRATION,0,4
3017131,8/25/17,15,CLEANING,14,620
3017132,8/25/17,15,DAIRY,7,329
3017133,8/25/17,15,DELI,47,262
3017134,8/25/17,15,EGGS,1,55
3017135,8/25/17,15,FROZEN FOODS,0,23
3017136,8/25/17,15,GROCERY I,56,3720
3017142,8/25/17,15,HOME CARE,8,233
3017143,8/25/17,15,LADIESWEAR,0,12
3017145,8/25/17,15,LINGERIE,0,1
3017146,8/25/17,15,LIQUOR WINE BEER,0,35
3017148,8/25/17,15,MEATS,0,149.201
3017149,8/25/17,15,PERSONAL CARE,7,180
3017152,8/25/17,15,POULTRY,11,97.654
3017153,8/25/17,15,PREPARED FOODS,1,20
3017154,8/25/17,15,PRODUCE,2,903.658
3017156,8/25/17,15,SEAFOOD,0,3
3017157,8/25/17,16,AUTOMOTIVE,0,5
3017160,8/25/17,16,BEVERAGES,15,401
3017162,8/25/17,16,BREAD/BAKERY,2,181
3017164,8/25/17,16,CLEANING,12,838
3017165,8/25/17,16,DAIRY,4,508
3017166,8/25/17,16,DELI,38,221
3017167,8/25/17,16,EGGS,1,258
3017168,8/25/17,16,FROZEN FOODS,0,12
3017169,8/25/17,16,GROCERY I,39,2578
3017173,8/25/17,16,HOME AND KITCHEN II,0,9
3017181,8/25/17,16,MEATS,0,68.885
3017182,8/25/17,16,PERSONAL CARE,7,164
3017185,8/25/17,16,POULTRY,8,76.512
3017186,8/25/17,16,PREPARED FOODS,0,62
3017187,8/25/17,16,PRODUCE,0,1062.49
3017189,8/25/17,16,SEAFOOD,0,5
3017190,8/25/17,17,AUTOMOTIVE,0,5
3017193,8/25/17,17,BEVERAGES,19,1173
3017195,8/25/17,17,BREAD/BAKERY,2,204
3017197,8/25/17,17,CLEANING,18,772
3017198,8/25/17,17,DAIRY,10,404
3017199,8/25/17,17,DELI,58,232
3017200,8/25/17,17,EGGS,1,72
3017201,8/25/17,17,FROZEN FOODS,0,29
3017202,8/25/17,17,GROCERY I,52,2576
3017205,8/25/17,17,HOME AND KITCHEN I,0,19
3017208,8/25/17,17,HOME CARE,8,267
3017214,8/25/17,17,MEATS,0,220.509
3017215,8/25/17,17,PERSONAL CARE,11,130
3017218,8/25/17,17,POULTRY,14,348.53
3017219,8/25/17,17,PREPARED FOODS,0,59
3017220,8/25/17,17,PRODUCE,1,1054.232
3017222,8/25/17,17,SEAFOOD,0,20
3017223,8/25/17,18,AUTOMOTIVE,0,2
3017226,8/25/17,18,BEVERAGES,23,952
3017228,8/25/17,18,BREAD/BAKERY,2,656
3017230,8/25/17,18,CLEANING,13,602
3017231,8/25/17,18,DAIRY,8,444
3017232,8/25/17,18,DELI,48,154.771
3017233,8/25/17,18,EGGS,1,112
3017234,8/25/17,18,FROZEN FOODS,0,28
3017235,8/25/17,18,GROCERY I,60,1607.357
3017241,8/25/17,18,HOME CARE,8,204
3017247,8/25/17,18,MEATS,0,162.8255
3017248,8/25/17,18,PERSONAL CARE,10,118
3017251,8/25/17,18,POULTRY,17,165.4432
3017252,8/25/17,18,PREPARED FOODS,2,45
3017253,8/25/17,18,PRODUCE,2,2035.715
3017255,8/25/17,18,SEAFOOD,0,7.6296
3017259,8/25/17,19,BEVERAGES,16,1060
3017261,8/25/17,19,BREAD/BAKERY,0,222
3017263,8/25/17,19,CLEANING,14,1342
3017264,8/25/17,19,DAIRY,7,444
3017265,8/25/17,19,DELI,49,146
3017266,8/25/17,19,EGGS,1,243
3017267,8/25/17,19,FROZEN FOODS,0,31
3017268,8/25/17,19,GROCERY I,49,1987
3017274,8/25/17,19,HOME CARE,7,258
3017280,8/25/17,19,MEATS,0,140.98401
3017281,8/25/17,19,PERSONAL CARE,8,175
3017282,8/25/17,19,PET SUPPLIES,0,1
3017284,8/25/17,19,POULTRY,12,96.194
3017285,8/25/17,19,PREPARED FOODS,0,26
3017286,8/25/17,19,PRODUCE,1,424.717
3017292,8/25/17,2,BEVERAGES,35,1044
3017294,8/25/17,2,BREAD/BAKERY,11,338.022
3017295,8/25/17,2,CELEBRATION,0,10
3017296,8/25/17,2,CLEANING,12,838
3017297,8/25/17,2,DAIRY,15,827
3017298,8/25/17,2,DELI,57,232.299
3017299,8/25/17,2,EGGS,29,187
3017300,8/25/17,2,FROZEN FOODS,0,117
3017301,8/25/17,2,GROCERY I,55,3052
3017307,8/25/17,2,HOME CARE,8,294
3017309,8/25/17,2,LAWN AND GARDEN,0,9
3017312,8/25/17,2,MAGAZINES,0,3
3017313,8/25/17,2,MEATS,49,388.863
3017314,8/25/17,2,PERSONAL CARE,11,242
3017316,8/25/17,2,PLAYERS AND ELECTRONICS,0,8
3017317,8/25/17,2,POULTRY,42,713.881
3017318,8/25/17,2,PREPARED FOODS,0,122.783005
3017319,8/25/17,2,PRODUCE,1,37
3017321,8/25/17,2,SEAFOOD,5,33.77
3017424,8/25/17,23,BEVERAGES,34,397
3017426,8/25/17,23,BREAD/BAKERY,10,226.65
3017428,8/25/17,23,CLEANING,8,589
3017429,8/25/17,23,DAIRY,13,494
3017430,8/25/17,23,DELI,49,102.628
3017431,8/25/17,23,EGGS,16,45
3017432,8/25/17,23,FROZEN FOODS,0,81
3017433,8/25/17,23,GROCERY I,51,1557
3017439,8/25/17,23,HOME CARE,4,178
3017445,8/25/17,23,MEATS,42,555.362
3017446,8/25/17,23,PERSONAL CARE,10,218
3017448,8/25/17,23,PLAYERS AND ELECTRONICS,0,8
3017449,8/25/17,23,POULTRY,33,460.176
3017450,8/25/17,23,PREPARED FOODS,0,53.551
3017451,8/25/17,23,PRODUCE,2,3
3017453,8/25/17,23,SEAFOOD,4,21.391
3017457,8/25/17,24,BEVERAGES,35,2678
3017459,8/25/17,24,BREAD/BAKERY,13,720.787
3017461,8/25/17,24,CLEANING,13,858
3017462,8/25/17,24,DAIRY,14,905
3017463,8/25/17,24,DELI,61,193.168
3017464,8/25/17,24,EGGS,29,181
3017465,8/25/17,24,FROZEN FOODS,0,171.753
3017466,8/25/17,24,GROCERY I,49,2829
3017472,8/25/17,24,HOME CARE,3,294
3017474,8/25/17,24,LAWN AND GARDEN,0,8
3017478,8/25/17,24,MEATS,47,415.47
3017479,8/25/17,24,PERSONAL CARE,5,271
3017482,8/25/17,24,POULTRY,41,541.872
3017483,8/25/17,24,PREPARED FOODS,0,101.526
3017484,8/25/17,24,PRODUCE,1,6300.022
3017486,8/25/17,24,SEAFOOD,6,54.814
3017490,8/25/17,25,BEVERAGES,35,659
3017492,8/25/17,25,BREAD/BAKERY,11,289.614
3017493,8/25/17,25,CELEBRATION,0,9
3017494,8/25/17,25,CLEANING,11,392
3017495,8/25/17,25,DAIRY,12,388
3017496,8/25/17,25,DELI,47,132.409
3017497,8/25/17,25,EGGS,24,130
3017498,8/25/17,25,FROZEN FOODS,0,61
3017499,8/25/17,25,GROCERY I,43,945
3017505,8/25/17,25,HOME CARE,4,82
3017507,8/25/17,25,LAWN AND GARDEN,0,4
3017511,8/25/17,25,MEATS,40,284.116
3017512,8/25/17,25,PERSONAL CARE,5,84
3017515,8/25/17,25,POULTRY,29,244.18
3017516,8/25/17,25,PREPARED FOODS,0,70.653
3017517,8/25/17,25,PRODUCE,0,1920.234
3017519,8/25/17,25,SEAFOOD,2,5
3017523,8/25/17,26,BEVERAGES,25,307
3017525,8/25/17,26,BREAD/BAKERY,3,221
3017526,8/25/17,26,CELEBRATION,0,10
3017527,8/25/17,26,CLEANING,8,361
3017528,8/25/17,26,DAIRY,8,177
3017529,8/25/17,26,DELI,36,110.341
3017530,8/25/17,26,EGGS,14,37
3017531,8/25/17,26,FROZEN FOODS,0,25
3017532,8/25/17,26,GROCERY I,35,1101
3017538,8/25/17,26,HOME CARE,2,154
3017544,8/25/17,26,MEATS,39,328.973
3017545,8/25/17,26,PERSONAL CARE,7,108
3017547,8/25/17,26,PLAYERS AND ELECTRONICS,0,6
3017548,8/25/17,26,POULTRY,28,90.538
3017549,8/25/17,26,PREPARED FOODS,0,5
3017550,8/25/17,26,PRODUCE,1,623.403
3017552,8/25/17,26,SEAFOOD,0,3.53
3017556,8/25/17,27,BEVERAGES,33,2801
3017558,8/25/17,27,BREAD/BAKERY,11,402.836
3017559,8/25/17,27,CELEBRATION,0,18
3017560,8/25/17,27,CLEANING,13,444
3017561,8/25/17,27,DAIRY,13,507
3017562,8/25/17,27,DELI,57,192.817
3017563,8/25/17,27,EGGS,29,127
3017564,8/25/17,27,FROZEN FOODS,0,87
3017565,8/25/17,27,GROCERY I,59,2053
3017571,8/25/17,27,HOME CARE,5,213
3017573,8/25/17,27,LAWN AND GARDEN,0,7
3017577,8/25/17,27,MEATS,46,180.439
3017578,8/25/17,27,PERSONAL CARE,10,134
3017580,8/25/17,27,PLAYERS AND ELECTRONICS,0,3
3017581,8/25/17,27,POULTRY,40,278.428
3017582,8/25/17,27,PREPARED FOODS,0,89.805
3017583,8/25/17,27,PRODUCE,1,5
3017585,8/25/17,27,SEAFOOD,6,26.337
3017586,8/25/17,28,AUTOMOTIVE,0,15
3017589,8/25/17,28,BEVERAGES,25,938
3017591,8/25/17,28,BREAD/BAKERY,4,379
3017593,8/25/17,28,CLEANING,24,742
3017594,8/25/17,28,DAIRY,9,593
3017595,8/25/17,28,DELI,62,207.552
3017596,8/25/17,28,EGGS,1,576
3017597,8/25/17,28,FROZEN FOODS,0,25
3017598,8/25/17,28,GROCERY I,55,3055.992
3017599,8/25/17,28,GROCERY II,0,4
3017601,8/25/17,28,HOME AND KITCHEN I,0,27
3017603,8/25/17,28,HOME APPLIANCES,0,1
3017604,8/25/17,28,HOME CARE,8,247
3017607,8/25/17,28,LINGERIE,0,22
3017608,8/25/17,28,LIQUOR WINE BEER,3,226
3017610,8/25/17,28,MEATS,0,93.684
3017611,8/25/17,28,PERSONAL CARE,10,212
3017612,8/25/17,28,PET SUPPLIES,0,4
3017614,8/25/17,28,POULTRY,15,171.098
3017615,8/25/17,28,PREPARED FOODS,2,38.507
3017616,8/25/17,28,PRODUCE,0,2646.4429
3017618,8/25/17,28,SEAFOOD,0,3
3017655,8/25/17,3,BEVERAGES,36,3384
3017657,8/25/17,3,BREAD/BAKERY,10,877.256
3017658,8/25/17,3,CELEBRATION,0,16
3017659,8/25/17,3,CLEANING,13,1950
3017660,8/25/17,3,DAIRY,15,1697
3017661,8/25/17,3,DELI,69,328.706
3017662,8/25/17,3,EGGS,30,502
3017663,8/25/17,3,FROZEN FOODS,1,286.856
3017664,8/25/17,3,GROCERY I,67,6162
3017670,8/25/17,3,HOME CARE,9,560
3017672,8/25/17,3,LAWN AND GARDEN,0,22
3017676,8/25/17,3,MEATS,52,1135.474
3017677,8/25/17,3,PERSONAL CARE,14,323
3017679,8/25/17,3,PLAYERS AND ELECTRONICS,0,21
3017680,8/25/17,3,POULTRY,46,1613.129
3017681,8/25/17,3,PREPARED FOODS,0,487.036
3017682,8/25/17,3,PRODUCE,2,5
3017684,8/25/17,3,SEAFOOD,7,122.735
3017688,8/25/17,30,BEVERAGES,21,516
3017690,8/25/17,30,BREAD/BAKERY,3,115
3017692,8/25/17,30,CLEANING,16,337
3017693,8/25/17,30,DAIRY,5,207
3017694,8/25/17,30,DELI,33,92
3017695,8/25/17,30,EGGS,1,154
3017696,8/25/17,30,FROZEN FOODS,0,28
3017697,8/25/17,30,GROCERY I,51,1120
3017709,8/25/17,30,MEATS,0,83.821
3017710,8/25/17,30,PERSONAL CARE,6,84
3017713,8/25/17,30,POULTRY,9,123.522995
3017715,8/25/17,30,PRODUCE,1,823.68
3017718,8/25/17,31,AUTOMOTIVE,0,12
3017721,8/25/17,31,BEVERAGES,26,791
3017723,8/25/17,31,BREAD/BAKERY,1,288
3017724,8/25/17,31,CELEBRATION,0,6
3017725,8/25/17,31,CLEANING,26,754
3017726,8/25/17,31,DAIRY,5,877
3017727,8/25/17,31,DELI,47,199.965
3017728,8/25/17,31,EGGS,1,185
3017729,8/25/17,31,FROZEN FOODS,0,47.727
3017730,8/25/17,31,GROCERY I,61,2346.024
3017731,8/25/17,31,GROCERY II,0,7
3017733,8/25/17,31,HOME AND KITCHEN I,2,18
3017734,8/25/17,31,HOME AND KITCHEN II,1,8
3017736,8/25/17,31,HOME CARE,9,304
3017742,8/25/17,31,MEATS,1,399.5386
3017743,8/25/17,31,PERSONAL CARE,10,278
3017746,8/25/17,31,POULTRY,14,146.829
3017747,8/25/17,31,PREPARED FOODS,1,49
3017748,8/25/17,31,PRODUCE,0,2304.033
3017750,8/25/17,31,SEAFOOD,0,1
3017754,8/25/17,32,BEVERAGES,16,208
3017756,8/25/17,32,BREAD/BAKERY,2,101
3017758,8/25/17,32,CLEANING,14,231
3017759,8/25/17,32,DAIRY,3,84
3017760,8/25/17,32,DELI,31,80
3017761,8/25/17,32,EGGS,1,93
3017762,8/25/17,32,FROZEN FOODS,0,5
3017763,8/25/17,32,GROCERY I,43,807
3017766,8/25/17,32,HOME AND KITCHEN I,1,17
3017769,8/25/17,32,HOME CARE,3,81
3017772,8/25/17,32,LINGERIE,0,1
3017775,8/25/17,32,MEATS,0,60.69
3017776,8/25/17,32,PERSONAL CARE,5,64
3017779,8/25/17,32,POULTRY,6,82.32
3017781,8/25/17,32,PRODUCE,1,325.106
3017784,8/25/17,33,AUTOMOTIVE,0,3
3017786,8/25/17,33,BEAUTY,1,1
3017787,8/25/17,33,BEVERAGES,21,431
3017789,8/25/17,33,BREAD/BAKERY,4,231
3017790,8/25/17,33,CELEBRATION,0,5
3017791,8/25/17,33,CLEANING,15,692
3017792,8/25/17,33,DAIRY,5,380
3017793,8/25/17,33,DELI,41,160
3017794,8/25/17,33,EGGS,1,194
3017795,8/25/17,33,FROZEN FOODS,0,39
3017796,8/25/17,33,GROCERY I,47,2189
3017798,8/25/17,33,HARDWARE,0,1
3017799,8/25/17,33,HOME AND KITCHEN I,0,25
3017800,8/25/17,33,HOME AND KITCHEN II,0,5
3017801,8/25/17,33,HOME APPLIANCES,0,1
3017802,8/25/17,33,HOME CARE,8,190
3017805,8/25/17,33,LINGERIE,0,18
3017806,8/25/17,33,LIQUOR WINE BEER,0,111
3017808,8/25/17,33,MEATS,0,291.105
3017809,8/25/17,33,PERSONAL CARE,7,256
3017811,8/25/17,33,PLAYERS AND ELECTRONICS,0,4
3017812,8/25/17,33,POULTRY,16,245.133
3017813,8/25/17,33,PREPARED FOODS,0,31
3017814,8/25/17,33,PRODUCE,1,2103.285
3017816,8/25/17,33,SEAFOOD,0,8
3017817,8/25/17,34,AUTOMOTIVE,0,5
3017820,8/25/17,34,BEVERAGES,23,1064
3017822,8/25/17,34,BREAD/BAKERY,3,470
3017823,8/25/17,34,CELEBRATION,0,28
3017824,8/25/17,34,CLEANING,20,844
3017825,8/25/17,34,DAIRY,7,526
3017826,8/25/17,34,DELI,51,185.98
3017827,8/25/17,34,EGGS,1,135
3017828,8/25/17,34,FROZEN FOODS,0,111.486
3017829,8/25/17,34,GROCERY I,56,2515.524
3017830,8/25/17,34,GROCERY II,0,5
3017832,8/25/17,34,HOME AND KITCHEN I,1,25
3017833,8/25/17,34,HOME AND KITCHEN II,2,44
3017834,8/25/17,34,HOME APPLIANCES,0,1
3017835,8/25/17,34,HOME CARE,8,343
3017838,8/25/17,34,LINGERIE,0,18
3017841,8/25/17,34,MEATS,0,198.817
3017842,8/25/17,34,PERSONAL CARE,10,304
3017845,8/25/17,34,POULTRY,15,157.826
3017846,8/25/17,34,PREPARED FOODS,0,27
3017847,8/25/17,34,PRODUCE,1,1492.19
3017849,8/25/17,34,SEAFOOD,0,9
3017850,8/25/17,35,AUTOMOTIVE,0,1
3017852,8/25/17,35,BEAUTY,0,1
3017853,8/25/17,35,BEVERAGES,21,374
3017855,8/25/17,35,BREAD/BAKERY,2,50
3017856,8/25/17,35,CELEBRATION,0,7
3017857,8/25/17,35,CLEANING,14,205
3017858,8/25/17,35,DAIRY,3,109
3017859,8/25/17,35,DELI,21,26
3017860,8/25/17,35,EGGS,1,108
3017861,8/25/17,35,FROZEN FOODS,0,11.877
3017862,8/25/17,35,GROCERY I,43,862
3017863,8/25/17,35,GROCERY II,0,3
3017864,8/25/17,35,HARDWARE,0,1
3017865,8/25/17,35,HOME AND KITCHEN I,0,11
3017866,8/25/17,35,HOME AND KITCHEN II,0,13
3017867,8/25/17,35,HOME APPLIANCES,0,1
3017868,8/25/17,35,HOME CARE,2,104
3017871,8/25/17,35,LINGERIE,0,7
3017874,8/25/17,35,MEATS,0,193.307
3017875,8/25/17,35,PERSONAL CARE,11,43
3017878,8/25/17,35,POULTRY,8,81.097
3017879,8/25/17,35,PREPARED FOODS,0,19
3017880,8/25/17,35,PRODUCE,1,627.733
3017882,8/25/17,35,SEAFOOD,0,1
3017883,8/25/17,36,AUTOMOTIVE,0,5
3017886,8/25/17,36,BEVERAGES,25,1025
3017888,8/25/17,36,BREAD/BAKERY,3,465
3017889,8/25/17,36,CELEBRATION,0,9
3017890,8/25/17,36,CLEANING,16,859
3017891,8/25/17,36,DAIRY,4,528
3017892,8/25/17,36,DELI,58,154.806
3017893,8/25/17,36,EGGS,1,115
3017894,8/25/17,36,FROZEN FOODS,0,78.06
3017895,8/25/17,36,GROCERY I,56,1881.333
3017898,8/25/17,36,HOME AND KITCHEN I,0,31
3017899,8/25/17,36,HOME AND KITCHEN II,1,5
3017901,8/25/17,36,HOME CARE,9,269
3017903,8/25/17,36,LAWN AND GARDEN,0,4
3017904,8/25/17,36,LINGERIE,0,14
3017907,8/25/17,36,MEATS,0,107.645
3017908,8/25/17,36,PERSONAL CARE,8,169
3017911,8/25/17,36,POULTRY,13,76.678
3017912,8/25/17,36,PREPARED FOODS,2,30.554
3017913,8/25/17,36,PRODUCE,1,2792.749
3017915,8/25/17,36,SEAFOOD,0,1
3017919,8/25/17,37,BEVERAGES,36,1064
3017921,8/25/17,37,BREAD/BAKERY,11,488.135
3017922,8/25/17,37,CELEBRATION,0,11
3017923,8/25/17,37,CLEANING,9,1074
3017924,8/25/17,37,DAIRY,10,938
3017925,8/25/17,37,DELI,49,116.798996
3017926,8/25/17,37,EGGS,26,181
3017927,8/25/17,37,FROZEN FOODS,0,191
3017928,8/25/17,37,GROCERY I,60,3404
3017934,8/25/17,37,HOME CARE,10,376
3017936,8/25/17,37,LAWN AND GARDEN,0,10
3017940,8/25/17,37,MEATS,41,543.763
3017941,8/25/17,37,PERSONAL CARE,9,212
3017943,8/25/17,37,PLAYERS AND ELECTRONICS,0,13
3017944,8/25/17,37,POULTRY,31,264.094
3017945,8/25/17,37,PREPARED FOODS,0,164.836
3017946,8/25/17,37,PRODUCE,2,7
3017948,8/25/17,37,SEAFOOD,5,17.774
3017952,8/25/17,38,BEVERAGES,34,611
3017954,8/25/17,38,BREAD/BAKERY,6,698.825
3017955,8/25/17,38,CELEBRATION,0,14
3017956,8/25/17,38,CLEANING,14,847
3017957,8/25/17,38,DAIRY,9,827
3017958,8/25/17,38,DELI,57,180.008
3017959,8/25/17,38,EGGS,22,98
3017960,8/25/17,38,FROZEN FOODS,0,160
3017961,8/25/17,38,GROCERY I,56,2870
3017967,8/25/17,38,HOME CARE,5,443
3017969,8/25/17,38,LAWN AND GARDEN,0,7
3017971,8/25/17,38,LIQUOR WINE BEER,5,32
3017973,8/25/17,38,MEATS,28,155.259
3017974,8/25/17,38,PERSONAL CARE,12,269
3017976,8/25/17,38,PLAYERS AND ELECTRONICS,0,11
3017977,8/25/17,38,POULTRY,24,172.089
3017978,8/25/17,38,PREPARED FOODS,0,165.418
3017979,8/25/17,38,PRODUCE,1,1
3017981,8/25/17,38,SEAFOOD,5,19.067001
3017982,8/25/17,39,AUTOMOTIVE,0,4
3017984,8/25/17,39,BEAUTY,1,3
3017985,8/25/17,39,BEVERAGES,21,658
3017987,8/25/17,39,BREAD/BAKERY,3,539
3017989,8/25/17,39,CLEANING,26,1056
3017990,8/25/17,39,DAIRY,9,535
3017991,8/25/17,39,DELI,49,134.31
3017992,8/25/17,39,EGGS,1,221
3017993,8/25/17,39,FROZEN FOODS,0,43
3017994,8/25/17,39,GROCERY I,58,3484.952
3017996,8/25/17,39,HARDWARE,0,1
3017998,8/25/17,39,HOME AND KITCHEN II,1,14
3018000,8/25/17,39,HOME CARE,10,292
3018001,8/25/17,39,LADIESWEAR,0,14
3018002,8/25/17,39,LAWN AND GARDEN,0,8
3018003,8/25/17,39,LINGERIE,0,8
3018006,8/25/17,39,MEATS,0,112.365
3018007,8/25/17,39,PERSONAL CARE,13,203
3018010,8/25/17,39,POULTRY,17,167.5024
3018011,8/25/17,39,PREPARED FOODS,2,84.007
3018012,8/25/17,39,PRODUCE,1,2463.323
3018014,8/25/17,39,SEAFOOD,0,11
3018018,8/25/17,4,BEVERAGES,28,1821
3018020,8/25/17,4,BREAD/BAKERY,12,267.395
3018021,8/25/17,4,CELEBRATION,0,5
3018022,8/25/17,4,CLEANING,12,542
3018023,8/25/17,4,DAIRY,11,558
3018024,8/25/17,4,DELI,58,178.768
3018025,8/25/17,4,EGGS,28,135
3018026,8/25/17,4,FROZEN FOODS,0,104.375
3018027,8/25/17,4,GROCERY I,57,2055
3018033,8/25/17,4,HOME CARE,5,364
3018035,8/25/17,4,LAWN AND GARDEN,0,10
3018039,8/25/17,4,MEATS,49,231.781
3018042,8/25/17,4,PLAYERS AND ELECTRONICS,0,8
3018043,8/25/17,4,POULTRY,43,530.02
3018044,8/25/17,4,PREPARED FOODS,0,88.19
3018045,8/25/17,4,PRODUCE,1,3832.635
3018047,8/25/17,4,SEAFOOD,6,41.473
3018048,8/25/17,40,AUTOMOTIVE,0,6
3018051,8/25/17,40,BEVERAGES,23,863
3018053,8/25/17,40,BREAD/BAKERY,3,292
3018054,8/25/17,40,CELEBRATION,0,21
3018055,8/25/17,40,CLEANING,19,807
3018056,8/25/17,40,DAIRY,4,555
3018057,8/25/17,40,DELI,52,216
3018058,8/25/17,40,EGGS,1,102
3018059,8/25/17,40,FROZEN FOODS,0,36.973
3018060,8/25/17,40,GROCERY I,58,3122
3018061,8/25/17,40,GROCERY II,0,12
3018063,8/25/17,40,HOME AND KITCHEN I,0,36
3018064,8/25/17,40,HOME AND KITCHEN II,0,9
3018065,8/25/17,40,HOME APPLIANCES,0,1
3018066,8/25/17,40,HOME CARE,8,210
3018069,8/25/17,40,LINGERIE,0,20
3018072,8/25/17,40,MEATS,0,120.335
3018073,8/25/17,40,PERSONAL CARE,11,144
3018076,8/25/17,40,POULTRY,14,145.491
3018077,8/25/17,40,PREPARED FOODS,0,43
3018078,8/25/17,40,PRODUCE,1,1946.614
3018080,8/25/17,40,SEAFOOD,0,5
3018084,8/25/17,41,BEVERAGES,33,618
3018086,8/25/17,41,BREAD/BAKERY,12,289.626
3018087,8/25/17,41,CELEBRATION,0,4
3018088,8/25/17,41,CLEANING,8,640
3018089,8/25/17,41,DAIRY,13,391
3018090,8/25/17,41,DELI,48,200.048
3018091,8/25/17,41,EGGS,22,94
3018092,8/25/17,41,FROZEN FOODS,1,118.998
3018093,8/25/17,41,GROCERY I,49,1913
3018099,8/25/17,41,HOME CARE,6,222
3018101,8/25/17,41,LAWN AND GARDEN,0,5
3018105,8/25/17,41,MEATS,43,103.837
3018106,8/25/17,41,PERSONAL CARE,10,389
3018107,8/25/17,41,PET SUPPLIES,0,6
3018109,8/25/17,41,POULTRY,28,145.053
3018110,8/25/17,41,PREPARED FOODS,0,46.353
3018111,8/25/17,41,PRODUCE,1,2
3018113,8/25/17,41,SEAFOOD,2,12
3018147,8/25/17,43,AUTOMOTIVE,0,4
3018150,8/25/17,43,BEVERAGES,23,1480
3018152,8/25/17,43,BREAD/BAKERY,4,164
3018154,8/25/17,43,CLEANING,24,611
3018155,8/25/17,43,DAIRY,7,300
3018156,8/25/17,43,DELI,62,127
3018157,8/25/17,43,EGGS,1,92
3018158,8/25/17,43,FROZEN FOODS,0,18.630001
3018159,8/25/17,43,GROCERY I,57,2158
3018163,8/25/17,43,HOME AND KITCHEN II,1,12
3018165,8/25/17,43,HOME CARE,8,228
3018171,8/25/17,43,MEATS,0,80.836
3018172,8/25/17,43,PERSONAL CARE,11,142
3018175,8/25/17,43,POULTRY,16,118.133995
3018176,8/25/17,43,PREPARED FOODS,2,84
3018177,8/25/17,43,PRODUCE,1,890.72
3018180,8/25/17,44,AUTOMOTIVE,0,34
3018183,8/25/17,44,BEVERAGES,44,8783
3018185,8/25/17,44,BREAD/BAKERY,14,1080.753
3018186,8/25/17,44,CELEBRATION,0,11
3018187,8/25/17,44,CLEANING,14,2404
3018188,8/25/17,44,DAIRY,17,2129
3018189,8/25/17,44,DELI,73,605.141
3018190,8/25/17,44,EGGS,32,745
3018191,8/25/17,44,FROZEN FOODS,0,525.873
3018192,8/25/17,44,GROCERY I,67,7764
3018193,8/25/17,44,GROCERY II,0,75
3018198,8/25/17,44,HOME CARE,10,615
3018204,8/25/17,44,MEATS,52,1504.193
3018205,8/25/17,44,PERSONAL CARE,17,416
3018207,8/25/17,44,PLAYERS AND ELECTRONICS,0,36
3018208,8/25/17,44,POULTRY,44,1565.993
3018209,8/25/17,44,PREPARED FOODS,0,613.183
3018210,8/25/17,44,PRODUCE,3,15184.537
3018212,8/25/17,44,SEAFOOD,7,145.82199
3018213,8/25/17,45,AUTOMOTIVE,0,14
3018216,8/25/17,45,BEVERAGES,40,3022
3018218,8/25/17,45,BREAD/BAKERY,15,861.942
3018219,8/25/17,45,CELEBRATION,0,26
3018220,8/25/17,45,CLEANING,15,1790
3018221,8/25/17,45,DAIRY,13,1741
3018222,8/25/17,45,DELI,70,592.109
3018223,8/25/17,45,EGGS,29,363
3018224,8/25/17,45,FROZEN FOODS,1,223.435
3018225,8/25/17,45,GROCERY I,71,6509
3018231,8/25/17,45,HOME CARE,9,789
3018237,8/25/17,45,MEATS,54,1599.408
3018238,8/25/17,45,PERSONAL CARE,18,409
3018240,8/25/17,45,PLAYERS AND ELECTRONICS,0,18
3018241,8/25/17,45,POULTRY,44,1571.412
3018242,8/25/17,45,PREPARED FOODS,0,276.04
3018243,8/25/17,45,PRODUCE,2,16
3018245,8/25/17,45,SEAFOOD,6,121.899
3018246,8/25/17,46,AUTOMOTIVE,0,17
3018249,8/25/17,46,BEVERAGES,39,4793
3018251,8/25/17,46,BREAD/BAKERY,11,748.534
3018252,8/25/17,46,CELEBRATION,0,17
3018253,8/25/17,46,CLEANING,17,1887
3018254,8/25/17,46,DAIRY,16,1540
3018255,8/25/17,46,DELI,74,851.216
3018256,8/25/17,46,EGGS,27,153
3018257,8/25/17,46,FROZEN FOODS,1,257.501
3018258,8/25/17,46,GROCERY I,60,6903
3018261,8/25/17,46,HOME AND KITCHEN I,0,43
3018264,8/25/17,46,HOME CARE,8,757
3018266,8/25/17,46,LAWN AND GARDEN,0,10
3018270,8/25/17,46,MEATS,52,1142.723
3018271,8/25/17,46,PERSONAL CARE,9,555
